pairs,labels
mikado' 3400 las vegas blvd. s '` las vegas '702/791 -7111asian446 [SEP] ` coyote cafe ( las vegas ) '' 3799 las vegas blvd. s. '` las vegas '702-891-7349southwestern68,0
` bertolini \ 's '' 3570 las vegas blvd. s '` las vegas '702/735 -4663italian427 [SEP] ` sterling brunch '' 3645 las vegas blvd. s. '` las vegas '702-739-4651eclectic673,0
helmand' 430 broadway '` san francisco '415/362 -0641` greek and middle eastern '479 [SEP] ` gray \ 's papaya '' 2090 broadway '` new york city '212-799-0243` hot dogs '614,0
` cafe roma '' 3570 las vegas blvd. s '` las vegas '702/731 -7547` coffee shops/diners '433 [SEP] moongate' 3400 las vegas blvd. s. '` las vegas '702-791-7352chinese666,0
` jack \ 's '' 615 sacramento st. '` san francisco '415/986 -9854` old san francisco '485 [SEP] ` joe \ 's '' 1023 abbot kinney blvd. 'venice310-399-5811` american ( new ) '560,0
` dining room ritz-carlton buckhead '' 3434 peachtree rd. 'atlanta404/237 -2700international90 [SEP] ` original pancake house ( at ) '' 4330 peachtree rd. 'atlanta404-237-4116american708,0
lutece' 249 e. 50th st. '` new york '212/752 -2225french44 [SEP] ` lespinasse ( new york city ) '' 2 e. 55th st. '` new york city '212-339-6719asian43,0
'em press court '' 3570 las vegas blvd. s '` las vegas '702/731 -7888asian438 [SEP] ` madame ching \ 's '' 3300 las vegas blvd. s. '` las vegas '702-894-7111asian662,0
` mary mac \ 's tea room '' 224 ponce de leon ave. 'atlanta404/876 -1800southern86 [SEP] tortillas' 774 ponce de leon ave. ne 'atlanta404-892-0193tex-mex716,0
valentino' 3115 pico blvd. '` santa monica '310/829 -4313italian21 [SEP] ` rae \ 's '' 2901 pico blvd. '` santa monica '310-828-7937diners589,0
lulu' 816 folsom st. '` san francisco '415/495 -5775mediterranean105 [SEP] ` hamburger mary \ 's '' 1582 folsom st. '` san francisco '415-626-1985hamburgers732,0
tomtom' 3393 peachtree rd. 'atlanta404/264 -1163continental422 [SEP] ` white house restaurant '' 3172 peachtree rd. ne 'atlanta404-237-7601diners719,0
` broadway deli '' 3rd st. promenade '` santa monica '310/451 -0616american117 [SEP] ` benita \ 's frites '' 1433 third st. promenade '` santa monica '310-458-2889` fast food '538,0
bistro' 3400 las vegas blvd. s '` las vegas '702/791 -7111continental429 [SEP] 'em eril \ 's new orleans fish house '' 3799 las vegas blvd. s. '` las vegas '702-891-7374seafood659,0
` pano \ 's and paul \ 's '' 1232 w. paces ferry rd. 'atlanta404/261 -3662international88 [SEP] canoe' 4199 paces ferry rd. 'atlanta770-432-2663` american ( new ) '684,0
tomtom' 3393 peachtree rd. 'atlanta404/264 -1163continental422 [SEP] ` ritz-carlton dining room ( buckhead ) '' 3434 peachtree rd. ne 'atlanta404-237-2700` american ( new ) '90,0
vong' 200 e. 54th st. '` new york '212/486 -9592american373 [SEP] ` second street grill '' 200 e. fremont st. '` las vegas '702-385-6277` pacific rim '71,0
` hedgerose heights inn '' 490 e. paces ferry rd. 'atlanta404/233 -7673international82 [SEP] ` pano \ 's & paul \ 's '' 1232 w. paces ferry rd. 'atlanta404-261-3662` american ( new ) '88,0
` ritz-carlton restaurant and dining room '' 600 stockton st. '` san francisco '415/296 -7465american110 [SEP] ` ritz-carlton restaurant '' 181 peachtree st. 'atlanta404-659-0400` french ( classic ) '91,0
` cafe roma '' 3570 las vegas blvd. s '` las vegas '702/731 -7547` coffee shops/diners '433 [SEP] ` morton \ 's of chicago ( las vegas ) '' 3200 las vegas blvd. s. '` las vegas '702-893-0703steakhouses667,0
` fleur de jour '' 348 e. 62nd st. '` new york '212/355 -2020` coffee bar '245 [SEP] ` fleur de lys '' 777 sutter st. '` san francisco '415-673-7779` french ( new ) '100,0
` dix et sept '' 181 w. 10th st. '` new york '212/645 -8023french228 [SEP] petrossian' 182 w. 58th st. '` new york city '212-245-2214russian52,0
` jimmy \ 's '' 201 moreno dr. '` los angeles '310/552 -2394continental142 [SEP] ` tommy \ 's '' 2575 beverly blvd. 'la213-389-9060hamburgers598,0
petrossian' 182 w. 58th st. '` new york '212/245 -2214french52 [SEP] ` les celebrites '' 155 w. 58th st. '` new york city '212-484-5113` french ( classic ) '42,0
aqua' 252 california st. '` san francisco '415/956 -9662seafood95 [SEP] 'em erald garden restaurant '' 1550 california st. '` san francisco '415-673-1155vietnamese730,0
eclipse' 8800 melrose ave. '` los angeles '310/724 -5959californian132 [SEP] ` sweet lady jane '' 8360 melrose ave. 'la213-653-7145desserts596,0
` dining room ritz-carlton buckhead '' 3434 peachtree rd. 'atlanta404/237 -2700international90 [SEP] ` la grotta '' 2637 peachtree rd. ne 'atlanta404-231-1368italian85,0
` victor \ 's cafe ''52 236 w. 52nd st. '` new york '212/586 -7714` latin american '371 [SEP] '21 club ''21 w. 52nd st. '` new york city '212-582-7200` american ( new ) '23,0
` steak house '' 2880 las vegas blvd. s '` las vegas '702/734 -0410` steak houses '72 [SEP] ` spago ( las vegas ) '' 3500 las vegas blvd. s. '` las vegas '702-369-6300californian670,0
valentino' 3115 pico blvd. '` santa monica '310/829 -4313italian21 [SEP] valentino' 3115 pico blvd. '` santa monica '310-829-4313italian21,1
` sarabeth \ 's kitchen '' 423 amsterdam ave. between 80th and 81st sts . '` new york '212/496 -6280american344 [SEP] ` sarabeth \ 's '' 1295 madison ave. '` new york city '212-410-7335american640,0
` river cafe '' 1 water st. at the east river 'brooklyn718/522 -5200american56 [SEP] ` river cafe '' 1 water st. 'brooklyn718-522-5200` american ( new ) '56,1
` la grotta '' 2637 peachtree rd. . peachtree house condominium 'atlanta404/231 -1368italian85 [SEP] ` la grotta '' 2637 peachtree rd. ne 'atlanta404-231-1368italian85,1
bistro' 3400 las vegas blvd. s '` las vegas '702/791 -7111continental429 [SEP] ` steak house the '' 2880 las vegas blvd. s. '` las vegas '702-734-0410steakhouses72,0
` ralph \ 's diner '' 3000 las vegas blvd. s '` las vegas '702/732 -6330` coffee shops/diners '448 [SEP] ` spago ( las vegas ) '' 3500 las vegas blvd. s. '` las vegas '702-369-6300californian670,0
'em press court '' 3570 las vegas blvd. s '` las vegas '702/731 -7888asian438 [SEP] ` steak house the '' 2880 las vegas blvd. s. '` las vegas '702-734-0410steakhouses72,0
` cafe bizou '' 14016 ventura blvd. '` sherman oaks '818/788 -3536french3 [SEP] ` art \ 's deli '' 12224 ventura blvd. '` studio city '818-762-1221delis1,0
` union square cafe ''21 e. 16th st. '` new york '212/243 -4020american65 [SEP] ` union square cafe ''21 e. 16th st. '` new york city '212-243-4020` american ( new ) '65,1
` taste of new orleans '' 889 w. peachtree st. 'atlanta404/874 -5535southern421 [SEP] ` ritz-carlton restaurant '' 181 peachtree st. 'atlanta404-659-0400` french ( classic ) '91,0
` taste of new orleans '' 889 w. peachtree st. 'atlanta404/874 -5535southern421 [SEP] ` alon \ 's at the terrace '' 659 peachtree st. 'atlanta404-724-0444sandwiches676,0
mikado' 3400 las vegas blvd. s '` las vegas '702/791 -7111asian446 [SEP] ` morton \ 's of chicago ( las vegas ) '' 3200 las vegas blvd. s. '` las vegas '702-893-0703steakhouses667,0
` chin \ 's '' 3200 las vegas blvd. s '` las vegas '702/733 -8899asian67 [SEP] ` coyote cafe ( las vegas ) '' 3799 las vegas blvd. s. '` las vegas '702-891-7349southwestern68,0
` l \ ` orangerie '' 903 n. la cienega blvd. '` los angeles '310/652 -9770french11 [SEP] ` arnie morton \ 's of chicago '' 435 s. la cienega blvd. '` los angeles '310-246-1501steakhouses0,0
` coyote cafe '' 3799 las vegas blvd. s '` las vegas '702/891 -7349southwestern68 [SEP] ` steak house the '' 2880 las vegas blvd. s. '` las vegas '702-734-0410steakhouses72,0
` bally \ 's big kitchen '' 3645 las vegas blvd. s '` las vegas '702/739 -4111buffets424 [SEP] ` sterling brunch '' 3645 las vegas blvd. s. '` las vegas '702-739-4651eclectic673,0
'em press court '' 3570 las vegas blvd. s '` las vegas '702/731 -7888asian438 [SEP] ` michael \ 's ( las vegas ) '' 3595 las vegas blvd. s. '` las vegas '702-737-7111continental664,0
posto' 14928 ventura blvd. '` sherman oaks '818/784 -4400italian156 [SEP] ` cafe bizou '' 14016 ventura blvd. '` sherman oaks '818-788-3536` french bistro '3,0
` island spice '' 402 w. 44th st. '` new york '212/765 -1737` tel caribbean '37 [SEP] ` virgil \ 's real bbq '' 152 w. 44th st. '` new york city '212-921-9494bbq66,0
` beesley \ 's of buckhead '' 260 e. paces ferry road 'atlanta404/264 -1334continental384 [SEP] riviera' 519 e. paces ferry rd. 'atlanta404-262-7112mediterranean712,0
petrossian' 182 w. 58th st. '` new york '212/245 -2214french52 [SEP] march' 405 e. 58th st. '` new york city '212-754-6272` american ( new ) '46,0
march' 405 e. 58th st. '` new york '212/754 -6272american46 [SEP] ` wollensky \ 's grill '' 205 e. 49th st. '` new york city '212-753-0444steakhouses653,0
tomtom' 3393 peachtree rd. 'atlanta404/264 -1163continental422 [SEP] ` palm the ( atlanta ) '' 3391 peachtree rd. ne 'atlanta404-814-1955steakhouses709,0
joss' 9255 sunset blvd. '` los angeles '310/276 -1886asian143 [SEP] ` duke \ 's '' 8909 sunset blvd. '` w. hollywood '310-652-3100` coffee shops '551,0
bistro' 3400 las vegas blvd. s '` las vegas '702/791 -7111continental429 [SEP] ` buccaneer bay club '' 3300 las vegas blvd. s. '` las vegas '702-894-7350continental657,0
` rose pistola '' 532 columbus ave. '` san francisco '415/399 -0499italian111 [SEP] ` caffe greco '' 423 columbus ave. '` san francisco '415-397-6261continental723,0
patina' 5955 melrose ave. '` los angeles '213/467 -1108californian16 [SEP] ` le chardonnay ( los angeles ) '' 8284 melrose ave. '` los angeles '213-655-8880` french bistro '12,0
` bertolini \ 's '' 3570 las vegas blvd. s '` las vegas '702/735 -4663italian427 [SEP] ` michael \ 's ( las vegas ) '' 3595 las vegas blvd. s. '` las vegas '702-737-7111continental664,0
` tang pavillion ''65 w. 55th st. '` new york '212/956 -6888asian356 [SEP] ` la cote basque ''60 w. 55th st. '` new york city '212-688-6525` french ( classic ) '40,0
` coyote cafe '' 3799 las vegas blvd. s '` las vegas '702/891 -7349southwestern68 [SEP] ` chin \ 's '' 3200 las vegas blvd. s. '` las vegas '702-733-8899chinese67,0
` dante \ 's down the hatch buckhead '' 3380 peachtree rd. 'atlanta404/266 -1600continental393 [SEP] ` brookhaven cafe '' 4274 peachtree rd. 'atlanta404-231-5907vegetarian682,0
` water club '' 500 e. 30th st. '` new york '212/683 -3333american374 [SEP] lutece' 249 e. 50th st. '` new york city '212-752-2225` french ( classic ) '44,0
` cafe roma '' 3570 las vegas blvd. s '` las vegas '702/731 -7547` coffee shops/diners '433 [SEP] ` madame ching \ 's '' 3300 las vegas blvd. s. '` las vegas '702-894-7111asian662,0
` bone \ 's '' 3130 piedmont road 'atlanta404/237 -2663american76 [SEP] soto' 3330 piedmont rd. 'atlanta404-233-2005japanese714,0
` l \ ` absinthe '' 227 e. 67th st. '` new york '212/794 -4950french277 [SEP] ` cafe des artistes '' 1 w. 67th st. '` new york city '212-877-3500` french ( classic ) '27,0
` luna si '' 1931 peachtree rd. 'atlanta404/355 -5993continental405 [SEP] ` white house restaurant '' 3172 peachtree rd. ne 'atlanta404-237-7601diners719,0
bruno' 240 e. 58th st. '` new york '212/688 -4190italian195 [SEP] march' 405 e. 58th st. '` new york city '212-754-6272` american ( new ) '46,0
` carnival world '' 3700 w. flamingo rd. '` las vegas '702/252 -7777buffets435 [SEP] 'till erman the '' 2245 e. flamingo rd. '` las vegas '702-731-4036steakhouses73,0
` cafe bianco '' 1486 2nd ave. between 77th and 78th sts . '` new york '212/988 -2655` coffee bar '199 [SEP] ` cafe blanc '' 9777 little santa monica blvd. '` beverly hills '310-888-0108` pacific new wave '546,0
` palace court '' 3570 las vegas blvd. s '` las vegas '702/731 -7547continental70 [SEP] moongate' 3400 las vegas blvd. s. '` las vegas '702-791-7352chinese666,0
` dante \ 's down the hatch buckhead '' 3380 peachtree rd. 'atlanta404/266 -1600continental393 [SEP] ` ritz-carlton dining room ( buckhead ) '' 3434 peachtree rd. ne 'atlanta404-237-2700` american ( new ) '90,0
` bugsy \ 's diner '' 3555 las vegas blvd. s '` las vegas '702/733 -3111` coffee shops/diners '431 [SEP] 'em eril \ 's new orleans fish house '' 3799 las vegas blvd. s. '` las vegas '702-891-7374seafood659,0
bolo'23 e. 22nd st. '` new york '212/228 -2200mediterranean191 [SEP] ` la grenouille '' 3 e. 52nd st. '` new york city '212-752-1495` french ( classic ) '623,0
` cafe roma '' 3570 las vegas blvd. s '` las vegas '702/731 -7547` coffee shops/diners '433 [SEP] ` palace court '' 3570 las vegas blvd. s. '` las vegas '702-731-7110` french ( new ) '70,0
felidia' 243 e. 58th st. '` new york '212/758 -1479italian33 [SEP] march' 405 e. 58th st. '` new york city '212-754-6272` american ( new ) '46,0
tomtom' 3393 peachtree rd. 'atlanta404/264 -1163continental422 [SEP] toulouse' 293-b peachtree rd. 'atlanta404-351-9533` french ( new ) '92,0
` hard rock cafe '' 221 w. 57th st. '` new york '212/489 -6565american261 [SEP] ` edison cafe '' 228 w. 47th st. '` new york city '212-840-5000diners611,0
` dining room ritz-carlton buckhead '' 3434 peachtree rd. 'atlanta404/237 -2700international90 [SEP] ` ritz-carlton dining room ( buckhead ) '' 3434 peachtree rd. ne 'atlanta404-237-2700` american ( new ) '90,1
` smith & wollensky '' 201 e. 49th st. '` new york '212/753 -1530american62 [SEP] ` smith & wollensky '' 797 third ave. '` new york city '212-753-1530steakhouses62,1
` matthew \ 's '' 1030 3rd ave. at 61st st. '` new york '212/838 -4343american305 [SEP] ` masa \ 's '' 648 bush st. '` san francisco '415-989-7154` french ( new ) '106,0
` border grill '' 4th st. '` los angeles '310/451 -1655mexican116 [SEP] ` roosevelt tamale parlor '' 2817 24th st. '` san francisco '415-550-9213mexican742,0
` cafe ritz-carlton buckhead '' 3434 peachtree rd. 'atlanta404/237 -2700` ext 6108 international '89 [SEP] ` la grotta '' 2637 peachtree rd. ne 'atlanta404-231-1368italian85,0
` vivande porta via '' 2125 fillmore st. '` san francisco '415/346 -4430italian524 [SEP] ` plumpjack cafe '' 3127 fillmore st. '` san francisco '415-563-4755` american ( new ) '108,0
pisces'95 ave. a at 6th st. '` new york '212/260 -6660seafood54 [SEP] pisces'95 ave. a '` new york city '212-260-6660seafood54,1
` le chardonnay '' 8284 melrose ave. '` los angeles '213/655 -8880french12 [SEP] citrus' 6703 melrose ave. '` los angeles '213-857-0034californian6,0
bruno' 240 e. 58th st. '` new york '212/688 -4190italian195 [SEP] lutece' 249 e. 50th st. '` new york city '212-752-2225` french ( classic ) '44,0
march' 405 e. 58th st. '` new york '212/754 -6272american46 [SEP] ` shun lee palace '' 155 e. 55th st. '` new york city '212-371-8844chinese60,0
toulouse' b peachtree rd. 'atlanta404/351 -9533french92 [SEP] abruzzi' 2355 peachtree rd. ne 'atlanta404-261-8186italian74,0
` yolie \ 's '' 3900 paradise rd. '` las vegas '702/794 -0700` steak houses '452 [SEP] ` le montrachet bistro '' 3000 paradise rd. '` las vegas '702-732-5651` french bistro '69,0
` chin \ 's '' 3200 las vegas blvd. s '` las vegas '702/733 -8899asian67 [SEP] ` madame ching \ 's '' 3300 las vegas blvd. s. '` las vegas '702-894-7111asian662,0
granita' 23725 w. malibu rd. 'malibu310/456 -0488californian8 [SEP] granita' 23725 w. malibu rd. 'malibu310-456-0488californian8,1
` l \ ` orangerie '' 903 n. la cienega blvd. '` los angeles '310/652 -9770french11 [SEP] ` l \ ` orangerie '' 903 n. la cienega blvd. '` w. hollywood '310-652-9770` french ( classic ) '11,1
` georgia grille '' 2290 peachtree rd. . peachtree square shopping center 'atlanta404/352 -3517american81 [SEP] ` georgia grille '' 2290 peachtree rd. 'atlanta404-352-3517southwestern81,1
` camille \ 's '' 1186 n. highland ave. 'atlanta404/872 -7203italian388 [SEP] ` uncle bill \ 's pancake house '' 1305 highland ave. '` manhattan beach '310-545-5177diners599,0
` antonio \ 's '' 3700 w. flamingo '` las vegas '702/252 -7737italian423 [SEP] ` fiore rotisserie & grille '' 3700 w. flamingo rd. '` las vegas '702-252-7702italian660,0
bistango' 1100 peachtree st. 'atlanta404/724 -0901mediterranean386 [SEP] ` ritz-carlton restaurant '' 181 peachtree st. 'atlanta404-659-0400` french ( classic ) '91,0
` cafe roma '' 3570 las vegas blvd. s '` las vegas '702/731 -7547` coffee shops/diners '433 [SEP] ` chin \ 's '' 3200 las vegas blvd. s. '` las vegas '702-733-8899chinese67,0
` ralph \ 's diner '' 3000 las vegas blvd. s '` las vegas '702/732 -6330` coffee shops/diners '448 [SEP] ` michael \ 's ( las vegas ) '' 3595 las vegas blvd. s. '` las vegas '702-737-7111continental664,0
helmand' 430 broadway '` san francisco '415/362 -0641` greek and middle eastern '479 [SEP] ` carmine \ 's '' 2450 broadway '` new york city '212-362-2200italian28,0
